Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
ExpSolar,00000,S1,NA,Chile,-22.1689,-69.4219,-4,1163
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2016,11,21,4,0,0.0,0.0,0.0,10.4,10.4,72.0,883.6,2.7,5.2,0
2016,11,21,5,0,0.0,0.0,0.0,10.1,10.1,75.0,884.1,2.3,353.8,0
2016,11,21,6,0,10.8,0.0,10.8,10.0,10.0,86.7,883.8,2.5,351.5,0
2016,11,21,7,0,250.6,818.4,32.2,11.9,11.9,68.2,884.1,1.3,250.3,0
2016,11,21,8,0,505.0,962.3,38.7,14.8,14.8,51.9,884.3,1.3,242.3,0
2016,11,21,9,0,739.4,1028.5,42.1,18.5,18.5,38.7,883.7,2.1,267.1,0
2016,11,21,10,0,931.5,1064.1,44.1,22.9,22.9,29.8,883.0,2.8,292.6,0
2016,11,21,11,0,1065.7,1083.2,45.3,27.6,27.6,25.9,882.1,3.3,310.8,0
2016,11,21,12,0,1131.3,1091.3,45.7,27.1,27.1,23.9,880.7,5.8,319.9,0
2016,11,21,13,0,1123.1,1090.1,45.6,28.7,28.7,22.7,879.9,6.6,328.4,0
2016,11,21,14,0,1042.3,1079.7,44.9,30.0,30.0,22.0,879.0,7.5,332.9,0
2016,11,21,15,0,894.8,1057.4,43.6,30.8,30.8,21.2,878.9,7.6,333.9,0
2016,11,21,16,0,692.3,1016.8,41.3,31.3,31.3,21.1,878.9,7.6,333.5,0
2016,11,21,17,0,451.9,940.4,37.4,30.7,30.7,21.7,879.0,7.3,331.3,0
2016,11,21,18,0,197.8,763.9,29.7,29.9,29.9,26.7,880.2,7.2,326.0,0
2016,11,21,19,0,0.0,0.0,0.0,26.4,26.4,30.5,880.9,2.9,335.1,0
2016,11,21,20,0,0.0,0.0,0.0,22.9,22.9,37.0,881.6,0.6,126.1,0
2016,11,21,21,0,0.0,0.0,0.0,20.0,20.0,47.9,882.1,1.7,112.6,0
2016,11,21,22,0,0.0,0.0,0.0,17.6,17.6,60.4,882.3,1.5,97.3,0
2016,11,21,23,0,0.0,0.0,0.0,15.9,15.9,73.8,882.4,0.3,330.2,0
2016,11,22,0,0,0.0,0.0,0.0,13.1,13.1,67.2,883.8,1.8,16.8,0
2016,11,22,1,0,0.0,0.0,0.0,11.7,11.7,68.4,883.8,2.0,15.6,0
2016,11,22,2,0,0.0,0.0,0.0,10.4,10.4,70.1,883.9,2.1,14.6,0
2016,11,22,3,0,0.0,0.0,0.0,9.2,9.2,71.5,883.9,1.9,13.6,0
2016,11,22,4,0,0.0,0.0,0.0,8.2,8.2,73.4,884.0,1.6,12.1,0
2016,11,22,5,0,0.0,0.0,0.0,7.5,7.5,75.6,884.1,1.3,9.4,0
2016,11,22,6,0,10.8,0.0,10.8,7.8,7.8,82.3,882.8,1.7,335.9,0
2016,11,22,7,0,249.3,815.7,31.6,9.6,9.6,63.0,882.9,0.3,216.3,0
2016,11,22,8,0,502.2,958.6,37.9,12.4,12.4,46.0,882.7,1.0,225.6,0
2016,11,22,9,0,735.3,1024.5,41.1,16.0,16.0,32.2,882.0,1.9,253.2,0
2016,11,22,10,0,926.7,1060.0,42.9,20.1,20.1,22.6,881.2,2.5,283.9,0
2016,11,22,11,0,1060.3,1079.1,44.0,24.7,24.7,18.0,880.2,2.9,305.9,0
2016,11,22,12,0,1125.9,1087.3,44.4,25.5,25.5,19.4,879.8,3.5,310.9,0
2016,11,22,13,0,1118.7,1086.5,44.3,27.3,27.3,17.6,878.6,4.2,320.7,0
2016,11,22,14,0,1039.0,1076.6,43.8,28.8,28.8,16.3,877.5,4.9,326.0,0
2016,11,22,15,0,892.9,1055.0,42.6,29.4,29.4,15.9,877.6,5.4,327.2,0
2016,11,22,16,0,691.9,1015.3,40.5,29.6,29.6,16.1,877.8,5.8,326.6,0
2016,11,22,17,0,452.9,939.9,36.9,29.3,29.3,17.0,878.1,6.0,323.3,0
2016,11,22,18,0,199.8,766.6,29.5,28.1,28.1,17.3,879.5,6.6,309.9,0
2016,11,22,19,0,0.0,0.0,0.0,24.7,24.7,19.7,880.7,2.5,250.2,0
2016,11,22,20,0,0.0,0.0,0.0,21.3,21.3,24.9,881.8,2.7,174.7,0
2016,11,22,21,0,0.0,0.0,0.0,18.8,18.8,35.9,882.4,3.0,158.4,0
2016,11,22,22,0,0.0,0.0,0.0,16.7,16.7,48.5,882.8,2.5,150.1,0
2016,11,22,23,0,0.0,0.0,0.0,15.2,15.2,61.9,883.0,1.6,166.5,0
2016,11,23,0,0,0.0,0.0,0.0,13.7,13.7,62.8,883.7,1.8,14.6,0
2016,11,23,1,0,0.0,0.0,0.0,12.9,12.9,63.9,883.7,2.0,13.1,0
2016,11,23,2,0,0.0,0.0,0.0,12.1,12.1,65.5,883.8,2.0,11.9,0
2016,11,23,3,0,0.0,0.0,0.0,11.5,11.5,67.2,883.9,2.0,11.3,0
2016,11,23,4,0,0.0,0.0,0.0,11.1,11.1,69.3,884.1,1.8,10.5,0
2016,11,23,5,0,0.0,0.0,0.0,10.9,10.9,71.7,884.2,1.6,9.2,0
2016,11,23,6,0,10.8,0.0,10.8,10.1,10.1,79.7,883.1,1.3,271.1,0
2016,11,23,7,0,250.9,821.1,31.6,11.9,11.9,61.1,883.3,0.3,226.8,0
2016,11,23,8,0,504.6,964.1,37.8,14.7,14.7,44.6,883.5,1.4,235.2,0
2016,11,23,9,0,738.8,1030.1,41.0,18.3,18.3,30.8,882.9,2.2,254.5,0
2016,11,23,10,0,931.2,1065.9,42.9,22.6,22.6,21.3,882.2,2.8,278.1,0
2016,11,23,11,0,1066.0,1085.4,44.0,27.2,27.2,16.8,881.4,3.1,298.6,0
2016,11,23,12,0,1132.6,1093.9,44.4,27.6,27.6,21.6,880.4,5.1,328.4,0
2016,11,23,13,0,1126.3,1093.8,44.5,29.4,29.4,19.6,879.7,5.8,331.4,0
2016,11,23,14,0,1047.3,1084.5,44.1,31.0,31.0,18.1,878.9,6.5,333.0,0
2016,11,23,15,0,901.4,1063.7,42.9,31.7,31.7,17.8,878.8,6.7,334.5,0
2016,11,23,16,0,700.0,1025.0,40.9,32.1,32.1,18.2,878.8,6.7,334.7,0
2016,11,23,17,0,459.9,951.0,37.4,31.7,31.7,19.2,878.9,6.4,333.4,0
2016,11,23,18,0,205.0,779.8,30.0,30.7,30.7,14.1,880.0,7.3,344.4,0
2016,11,23,19,0,0.0,0.0,0.0,27.4,27.4,16.3,880.8,2.9,7.8,0
2016,11,23,20,0,0.0,0.0,0.0,24.2,24.2,21.3,881.4,1.1,71.3,0
2016,11,23,21,0,0.0,0.0,0.0,21.4,21.4,32.7,882.0,1.8,71.7,0
2016,11,23,22,0,0.0,0.0,0.0,19.1,19.1,45.6,882.3,1.3,57.1,0
2016,11,23,23,0,0.0,0.0,0.0,17.4,17.4,59.5,882.5,1.1,22.5,0
2016,11,24,0,0,0.0,0.0,0.0,15.6,15.6,52.9,882.7,2.1,22.9,0
2016,11,24,1,0,0.0,0.0,0.0,14.5,14.5,53.9,882.8,2.3,21.1,0
2016,11,24,2,0,0.0,0.0,0.0,13.4,13.4,55.5,882.8,2.3,19.7,0
2016,11,24,3,0,0.0,0.0,0.0,12.4,12.4,57.6,882.9,2.2,19.3,0
2016,11,24,4,0,0.0,0.0,0.0,11.5,11.5,60.0,883.0,2.1,19.2,0
2016,11,24,5,0,0.0,0.0,0.0,10.9,10.9,62.8,883.1,1.8,19.7,0
2016,11,24,6,0,11.2,0.0,11.2,8.7,8.7,76.1,882.9,1.6,216.9,0
2016,11,24,7,0,256.2,837.1,32.7,10.3,10.3,56.9,883.0,0.4,214.8,0
2016,11,24,8,0,514.5,981.2,39.5,13.0,13.0,40.0,883.0,1.2,219.9,0
2016,11,24,9,0,752.8,1048.1,43.2,16.4,16.4,26.1,882.3,2.0,236.7,0
2016,11,24,10,0,948.8,1084.3,45.5,20.6,20.6,16.5,881.5,2.5,263.9,0
2016,11,24,11,0,1086.5,1104.3,47.0,25.1,25.1,11.9,880.6,2.8,293.4,0
2016,11,24,12,0,1155.2,1113.4,47.7,27.2,27.2,18.2,878.2,3.1,291.2,0
2016,11,24,13,0,1147.1,1111.1,47.8,29.0,29.0,16.1,877.3,3.1,298.5,0
2016,11,24,14,0,1065.2,1099.8,47.2,30.6,30.6,14.7,876.3,3.3,301.6,0
2016,11,24,15,0,916.0,1076.8,45.8,31.0,31.0,14.6,876.5,3.5,309.2,0
2016,11,24,16,0,710.9,1035.6,43.4,31.0,31.0,15.3,876.8,3.7,312.2,0
2016,11,24,17,0,467.2,958.9,39.3,30.6,30.6,16.6,877.1,3.8,310.7,0
2016,11,24,18,0,209.1,784.4,31.3,28.8,28.8,20.4,879.2,9.6,345.1,0
2016,11,24,19,0,0.2,0.0,0.2,25.6,25.6,23.2,880.2,5.2,359.4,0
2016,11,24,20,0,0.0,0.0,0.0,22.5,22.5,28.9,881.2,1.9,24.5,0
2016,11,24,21,0,0.0,0.0,0.0,20.1,20.1,39.4,882.0,1.5,33.5,0
2016,11,24,22,0,0.0,0.0,0.0,18.2,18.2,51.6,882.6,1.4,27.1,0
2016,11,24,23,0,0.0,0.0,0.0,16.9,16.9,64.6,883.0,2.5,5.6,0
2016,11,25,0,0,0.0,0.0,0.0,14.7,14.7,56.1,883.4,2.0,28.5,0
2016,11,25,1,0,0.0,0.0,0.0,13.9,13.9,57.9,883.6,2.1,24.3,0
2016,11,25,2,0,0.0,0.0,0.0,13.3,13.3,60.2,883.8,2.1,20.4,0
2016,11,25,3,0,0.0,0.0,0.0,12.5,12.5,62.0,883.9,1.9,22.1,0
2016,11,25,4,0,0.0,0.0,0.0,11.8,11.8,64.3,884.0,1.6,104.2,0
2016,11,25,5,0,0.0,0.0,0.0,11.4,11.4,66.8,884.0,1.2,190.1,0
2016,11,25,6,0,11.3,0.0,11.3,9.8,9.8,77.0,884.2,2.3,240.4,0
2016,11,25,7,0,249.0,805.6,34.0,11.3,11.3,57.8,884.3,0.9,228.6,0
2016,11,25,8,0,501.9,951.8,41.5,13.8,13.8,40.8,884.3,0.4,239.8,0
2016,11,25,9,0,735.3,1019.1,45.7,17.0,17.0,27.0,883.8,1.3,266.3,0
2016,11,25,10,0,926.9,1054.8,48.5,20.8,20.8,17.6,883.1,2.0,292.7,0
2016,11,25,11,0,1060.7,1073.7,50.2,25.0,25.0,13.1,882.4,2.6,311.0,0
2016,11,25,12,0,1126.4,1081.1,51.0,28.6,28.6,15.9,881.0,5.9,204.5,0
2016,11,25,13,0,1121.0,1081.4,50.8,30.3,30.3,13.6,880.2,5.6,207.7,0
2016,11,25,14,0,1043.0,1072.1,49.9,31.8,31.8,11.9,879.5,5.3,210.2,0
2016,11,25,15,0,898.2,1050.8,48.0,32.3,32.3,12.1,879.3,4.1,219.8,0
2016,11,25,16,0,698.1,1010.8,45.1,32.5,32.5,13.0,879.2,3.4,232.5,0
2016,11,25,17,0,459.5,935.2,40.5,32.2,32.2,14.5,879.3,3.2,245.8,0
2016,11,25,18,0,206.5,762.4,32.0,30.2,30.2,24.3,880.6,10.0,344.7,0
2016,11,25,19,0,1.0,0.0,1.0,26.9,26.9,27.5,881.4,5.9,2.8,0
2016,11,25,20,0,0.0,0.0,0.0,23.7,23.7,33.4,882.2,2.8,25.5,0
2016,11,25,21,0,0.0,0.0,0.0,21.1,21.1,42.6,882.8,1.5,34.5,0
2016,11,25,22,0,0.0,0.0,0.0,19.0,19.0,53.5,883.3,1.4,29.9,0
2016,11,25,23,0,0.0,0.0,0.0,17.5,17.5,65.2,883.5,2.8,0.8,0
2016,11,26,0,0,0.0,0.0,0.0,14.8,14.8,53.7,884.5,1.9,34.9,0
2016,11,26,1,0,0.0,0.0,0.0,13.7,13.7,55.1,884.5,2.1,31.6,0
2016,11,26,2,0,0.0,0.0,0.0,12.6,12.6,57.0,884.6,2.2,29.6,0
2016,11,26,3,0,0.0,0.0,0.0,11.7,11.7,58.4,884.6,2.1,29.9,0
2016,11,26,4,0,0.0,0.0,0.0,11.0,11.0,60.2,884.6,2.0,32.5,0
2016,11,26,5,0,0.0,0.0,0.0,10.5,10.5,62.3,884.6,1.8,42.6,0
2016,11,26,6,0,11.3,0.0,11.3,9.4,9.4,73.3,883.6,2.0,222.5,0
2016,11,26,7,0,131.0,13.3,127.4,10.8,10.8,54.2,883.8,0.5,217.0,0
2016,11,26,8,0,510.3,972.4,40.3,13.2,13.2,37.4,883.9,0.8,228.6,0
2016,11,26,9,0,747.7,1040.5,44.0,16.7,16.7,24.2,883.1,1.7,254.9,0
2016,11,26,10,0,943.3,1077.9,46.3,20.9,20.9,15.4,882.2,2.5,285.0,0
2016,11,26,11,0,1081.0,1098.4,47.5,25.4,25.4,11.5,881.1,3.0,307.0,0
2016,11,26,12,0,1150.0,1108.0,48.0,28.0,28.0,17.6,880.7,3.9,226.8,0
2016,11,26,13,0,1143.7,1106.9,48.0,29.6,29.6,16.1,879.8,3.6,244.3,0
2016,11,26,14,0,1063.8,1096.6,47.3,31.1,31.1,15.3,878.9,3.6,263.1,0
2016,11,26,15,0,916.6,1074.7,45.9,31.5,31.5,15.3,878.7,3.6,280.4,0
2016,11,26,16,0,713.4,1034.8,43.5,31.6,31.6,15.9,878.7,3.8,290.6,0
2016,11,26,17,0,471.4,960.1,39.4,31.3,31.3,17.3,878.7,3.9,293.4,0
2016,11,26,18,0,214.2,790.8,31.5,28.9,28.9,15.9,880.2,7.6,338.8,0
2016,11,26,19,0,1.8,0.0,1.8,25.7,25.7,19.3,881.1,3.6,2.4,0
2016,11,26,20,0,0.0,0.0,0.0,22.7,22.7,25.5,881.9,0.5,55.8,0
2016,11,26,21,0,0.0,0.0,0.0,20.1,20.1,36.0,882.5,0.7,76.8,0
2016,11,26,22,0,0.0,0.0,0.0,18.1,18.1,48.1,883.0,0.6,80.1,0
2016,11,26,23,0,0.0,0.0,0.0,16.6,16.6,61.2,883.2,1.3,19.4,0
2016,11,27,0,0,0.0,0.0,0.0,14.0,14.0,57.6,883.5,2.0,34.9,0
2016,11,27,1,0,0.0,0.0,0.0,12.9,12.9,58.6,883.6,2.2,31.1,0
2016,11,27,2,0,0.0,0.0,0.0,11.9,11.9,60.2,883.6,2.3,28.9,0
2016,11,27,3,0,0.0,0.0,0.0,11.1,11.1,61.7,883.8,2.2,29.4,0
2016,11,27,4,0,0.0,0.0,0.0,10.6,10.6,63.6,883.9,2.0,33.9,0
2016,11,27,5,0,0.0,0.0,0.0,10.2,10.2,65.8,884.0,1.7,77.6,0
2016,11,27,6,0,11.4,0.0,11.4,9.2,9.2,76.6,883.7,1.9,203.4,0
2016,11,27,7,0,252.8,823.3,33.5,10.8,10.8,57.1,883.9,0.4,207.7,0
2016,11,27,8,0,508.4,968.7,40.7,13.4,13.4,39.9,884.0,0.9,216.0,0
2016,11,27,9,0,744.4,1035.6,44.6,16.8,16.8,26.3,883.5,1.8,234.9,0
2016,11,27,10,0,938.5,1071.8,47.1,20.9,20.9,16.9,883.0,2.5,263.8,0
2016,11,27,11,0,1074.8,1091.1,48.5,25.3,25.3,12.6,882.3,3.0,292.8,0
2016,11,27,12,0,1142.6,1099.4,49.2,28.4,28.4,17.7,881.1,4.0,211.7,0
2016,11,27,13,0,1136.5,1098.1,49.3,30.1,30.1,15.5,880.4,3.9,216.8,0
2016,11,27,14,0,1057.3,1087.4,48.5,31.5,31.5,13.8,879.8,3.9,221.1,0
2016,11,27,15,0,911.0,1065.0,47.0,31.9,31.9,14.5,879.7,3.9,229.6,0
2016,11,27,16,0,709.2,1024.3,44.4,31.9,31.9,15.8,879.7,4.0,236.4,0
2016,11,27,17,0,468.9,948.8,40.2,31.5,31.5,17.9,879.8,4.1,238.4,0
2016,11,27,18,0,213.8,778.9,32.1,28.7,28.7,16.6,882.1,7.0,310.0,0
2016,11,27,19,0,2.6,0.0,2.6,25.2,25.2,20.2,883.2,2.9,240.5,0
2016,11,27,20,0,0.0,0.0,0.0,21.9,21.9,26.7,884.1,0.8,162.1,0
2016,11,27,21,0,0.0,0.0,0.0,19.5,19.5,37.3,884.5,1.6,159.3,0
2016,11,27,22,0,0.0,0.0,0.0,17.5,17.5,49.6,884.7,1.7,169.3,0
2016,11,27,23,0,0.0,0.0,0.0,16.2,16.2,62.8,884.7,1.9,199.3,0
2016,11,28,0,0,0.0,0.0,0.0,14.9,14.9,58.9,883.9,2.5,41.9,0
2016,11,28,1,0,0.0,0.0,0.0,14.1,14.1,59.0,883.9,2.8,36.3,0
2016,11,28,2,0,0.0,0.0,0.0,13.2,13.2,59.7,883.9,2.9,33.7,0
2016,11,28,3,0,0.0,0.0,0.0,12.5,12.5,61.1,883.9,2.7,35.1,0
2016,11,28,4,0,0.0,0.0,0.0,12.0,12.0,62.9,884.0,2.4,41.2,0
2016,11,28,5,0,0.0,0.0,0.0,11.6,11.6,65.0,884.0,2.0,71.4,0
2016,11,28,6,0,11.4,0.0,11.4,11.2,11.2,76.6,884.3,2.1,195.3,0
2016,11,28,7,0,130.3,12.3,127.1,12.8,12.8,57.5,884.4,1.1,200.6,0
2016,11,28,8,0,281.4,116.1,225.4,15.4,15.4,40.6,884.4,1.4,207.0,0
2016,11,28,9,0,498.7,264.1,320.5,18.8,18.8,26.8,883.7,1.8,219.3,0
2016,11,28,10,0,927.7,1057.8,48.3,22.7,22.7,17.2,882.9,2.1,239.2,0
2016,11,28,11,0,1063.1,1077.6,50.0,27.1,27.1,12.6,882.0,2.4,266.7,0
2016,11,28,12,0,1130.6,1085.9,50.7,29.6,29.6,16.6,881.2,5.5,208.0,0
2016,11,28,13,0,1124.6,1084.3,50.8,31.4,31.4,14.4,880.3,5.0,210.0,0
2016,11,28,14,0,1046.1,1073.1,50.0,32.9,32.9,12.7,879.5,4.7,210.9,0
2016,11,28,15,0,901.1,1049.9,48.3,33.4,33.4,12.5,879.2,4.0,214.5,0
2016,11,28,16,0,701.3,1007.9,45.6,33.5,33.5,13.1,878.9,3.6,216.2,0
2016,11,28,17,0,463.5,930.7,41.1,33.2,33.2,14.3,878.8,3.4,214.8,0
2016,11,28,18,0,211.6,759.0,32.7,31.4,31.4,19.5,879.2,4.7,269.4,0
2016,11,28,19,0,3.4,0.0,3.4,28.2,28.2,23.4,879.9,1.3,206.6,0
2016,11,28,20,0,0.0,0.0,0.0,25.2,25.2,30.1,880.5,2.9,180.2,0
2016,11,28,21,0,0.0,0.0,0.0,22.5,22.5,40.6,880.9,3.7,171.5,0
2016,11,28,22,0,0.0,0.0,0.0,20.4,20.4,52.6,881.2,3.4,171.9,0
2016,11,28,23,0,0.0,0.0,0.0,18.8,18.8,65.6,881.3,2.3,187.1,0
2016,11,29,0,0,0.0,0.0,0.0,14.4,14.4,63.2,882.9,1.1,20.1,0
2016,11,29,1,0,0.0,0.0,0.0,13.3,13.3,64.5,883.0,1.2,16.8,0
2016,11,29,2,0,0.0,0.0,0.0,12.3,12.3,66.4,883.1,1.2,14.2,0
2016,11,29,3,0,0.0,0.0,0.0,11.2,11.2,67.9,883.3,1.2,11.9,0
2016,11,29,4,0,0.0,0.0,0.0,10.2,10.2,69.7,883.6,1.0,6.1,0
2016,11,29,5,0,0.0,0.0,0.0,9.4,9.4,71.9,883.8,0.9,285.5,0
2016,11,29,6,0,11.3,0.0,11.3,9.4,9.4,76.3,883.5,2.2,203.0,0
2016,11,29,7,0,241.1,776.8,34.6,10.8,10.8,56.6,883.8,1.2,205.9,0
2016,11,29,8,0,489.5,927.7,42.5,13.2,13.2,39.1,884.0,1.2,212.2,0
2016,11,29,9,0,719.9,997.6,47.1,16.7,16.7,25.4,883.3,1.7,227.2,0
2016,11,29,10,0,909.9,1035.2,50.0,21.0,21.0,16.0,882.6,2.1,251.8,0
2016,11,29,11,0,1043.5,1055.3,51.7,25.6,25.6,11.6,881.7,2.3,281.9,0
2016,11,29,12,0,1110.1,1063.5,52.6,28.9,28.9,17.3,879.8,4.6,225.6,0
2016,11,29,13,0,1105.5,1062.6,52.9,30.5,30.5,16.0,878.8,3.7,249.3,0
2016,11,29,14,0,1029.1,1051.8,52.2,31.9,31.9,15.4,877.9,3.2,276.2,0
2016,11,29,15,0,887.0,1028.5,50.5,32.3,32.3,15.4,877.7,2.9,287.2,0
2016,11,29,16,0,690.5,986.2,47.6,32.3,32.3,16.2,877.7,2.6,291.4,0
2016,11,29,17,0,456.4,907.7,42.8,32.1,32.1,17.6,877.8,2.4,288.3,0
2016,11,29,18,0,208.5,734.0,33.9,30.6,30.6,22.0,878.4,5.0,288.6,0
2016,11,29,19,0,4.2,0.0,4.2,27.8,27.8,25.2,878.9,0.9,208.8,0
2016,11,29,20,0,0.0,0.0,0.0,25.1,25.1,31.2,879.3,2.2,161.8,0
2016,11,29,21,0,0.0,0.0,0.0,22.7,22.7,41.6,880.0,3.1,151.4,0
2016,11,29,22,0,0.0,0.0,0.0,20.9,20.9,53.7,880.5,2.8,150.2,0
2016,11,29,23,0,0.0,0.0,0.0,19.6,19.6,66.7,880.8,1.3,166.0,0
2016,11,30,0,0,0.0,0.0,0.0,16.3,16.3,66.3,883.3,0.6,19.0,0
2016,11,30,1,0,0.0,0.0,0.0,15.5,15.5,68.6,883.6,0.6,15.9,0
2016,11,30,2,0,0.0,0.0,0.0,14.7,14.7,71.4,883.9,0.7,12.6,0
2016,11,30,3,0,0.0,0.0,0.0,14.0,14.0,72.7,884.1,0.9,10.6,0
2016,11,30,4,0,0.0,0.0,0.0,13.5,13.5,74.5,884.3,1.1,5.6,0
2016,11,30,5,0,0.0,0.0,0.0,13.3,13.3,76.5,884.5,1.3,268.7,0
2016,11,30,6,0,11.6,0.0,11.6,12.1,12.1,79.5,884.1,2.1,204.7,0
2016,11,30,7,0,117.9,3.8,116.8,13.5,13.5,60.5,884.4,1.6,206.4,0
2016,11,30,8,0,316.4,143.4,247.4,16.0,16.0,43.7,884.6,1.9,210.8,0
2016,11,30,9,0,486.0,246.3,320.1,19.2,19.2,29.4,884.1,2.3,221.2,0
2016,11,30,10,0,606.8,298.2,359.3,23.1,23.1,19.5,883.4,2.5,238.0,0
2016,11,30,11,0,751.3,373.4,400.5,27.4,27.4,14.4,882.7,2.5,262.3,0
2016,11,30,12,0,635.7,273.8,363.5,31.0,31.0,18.1,880.1,5.6,208.4,0
2016,11,30,13,0,626.7,268.4,360.7,32.5,32.5,16.2,879.3,4.8,214.9,0
2016,11,30,14,0,447.5,161.7,297.2,33.8,33.8,14.9,878.5,4.2,222.2,0
2016,11,30,15,0,359.3,121.0,260.8,34.3,34.3,14.3,878.2,3.6,223.2,0
2016,11,30,16,0,346.4,135.2,258.0,34.5,34.5,14.4,878.0,3.3,220.6,0
2016,11,30,17,0,242.5,81.6,205.2,34.2,34.2,15.1,877.9,3.2,215.1,0
2016,11,30,18,0,208.7,720.7,35.7,32.8,32.8,22.9,878.3,6.4,315.3,0
2016,11,30,19,0,5.0,0.0,5.0,29.5,29.5,25.8,878.9,2.3,281.4,0
2016,11,30,20,0,0.0,0.0,0.0,26.3,26.3,31.4,879.4,1.3,179.0,0
2016,11,30,21,0,0.0,0.0,0.0,23.4,23.4,41.1,880.1,2.2,163.5,0
2016,11,30,22,0,0.0,0.0,0.0,21.0,21.0,52.5,880.6,2.1,164.0,0
2016,11,30,23,0,0.0,0.0,0.0,19.3,19.3,64.7,880.9,1.1,185.8,0
2010,12,1,0,0,0.0,0.0,0.0,14.3,14.3,66.6,884.3,1.3,29.5,0
2010,12,1,1,0,0.0,0.0,0.0,14.0,14.0,61.8,884.5,0.3,33.9,0
2010,12,1,2,0,0.0,0.0,0.0,11.9,11.9,59.7,884.5,1.3,35.5,0
2010,12,1,3,0,0.0,0.0,0.0,12.4,12.4,60.1,884.9,1.3,35.3,0
2010,12,1,4,0,0.0,0.0,0.0,11.9,11.9,63.4,885.1,1.6,30.7,0
2010,12,1,5,0,0.0,0.0,0.0,10.6,10.6,69.2,885.3,0.9,358.0,0
2010,12,1,6,0,11.7,0.0,11.7,9.1,9.1,65.8,884.5,1.4,186.8,0
2010,12,1,7,0,244.9,786.9,36.4,12.4,12.4,47.5,884.9,0.5,206.9,0
2010,12,1,8,0,497.7,941.6,45.1,15.9,15.9,32.4,885.0,1.4,229.1,0
2010,12,1,9,0,732.4,1013.1,50.2,20.0,20.0,19.6,884.3,2.2,261.3,0
2010,12,1,10,0,926.3,1051.7,53.6,23.2,23.2,11.9,883.5,1.8,295.6,0
2010,12,1,11,0,1063.0,1072.6,55.7,25.7,25.7,9.6,882.5,2.4,318.1,0
2010,12,1,12,0,1131.9,1081.5,56.7,27.6,27.6,13.1,882.1,4.0,334.6,0
2010,12,1,13,0,1128.8,1081.8,56.7,29.4,29.4,11.0,881.2,4.0,332.7,0
2010,12,1,14,0,1052.7,1072.3,55.7,30.8,30.8,9.6,880.2,4.2,330.7,0
2010,12,1,15,0,909.6,1050.3,53.5,30.9,30.9,8.3,879.9,7.3,334.7,0
2010,12,1,16,0,710.7,1009.7,50.1,30.9,30.9,7.9,879.6,6.9,338.2,0
2010,12,1,17,0,272.6,109.2,222.5,31.1,31.1,8.3,879.4,5.7,341.1,0
2010,12,1,18,0,219.2,762.3,35.4,30.2,30.2,14.6,879.7,5.7,352.8,0
2010,12,1,19,0,5.6,0.0,5.6,27.8,27.8,18.4,880.8,5.6,9.8,0
2010,12,1,20,0,0.0,0.0,0.0,23.9,23.9,25.3,882.0,5.3,23.4,0
2010,12,1,21,0,0.0,0.0,0.0,21.4,21.4,32.0,882.6,2.6,28.5,0
2010,12,1,22,0,0.0,0.0,0.0,19.8,19.8,41.1,883.1,2.5,26.7,0
2010,12,1,23,0,0.0,0.0,0.0,17.0,17.0,51.8,883.4,2.2,19.3,0
2010,12,2,0,0,0.0,0.0,0.0,16.9,16.9,81.6,884.3,0.8,10.9,0
2010,12,2,1,0,0.0,0.0,0.0,14.3,14.3,76.8,884.3,0.3,17.4,0
2010,12,2,2,0,0.0,0.0,0.0,13.2,13.2,74.7,884.3,0.4,17.2,0
2010,12,2,3,0,0.0,0.0,0.0,12.5,12.5,71.5,884.4,1.9,17.7,0
2010,12,2,4,0,0.0,0.0,0.0,12.1,12.1,71.1,884.4,0.8,11.2,0
2010,12,2,5,0,0.0,0.0,0.0,10.1,10.1,73.4,884.4,1.3,351.2,0
2010,12,2,6,0,11.8,0.0,11.8,11.4,11.4,65.0,884.1,0.9,174.8,0
2010,12,2,7,0,129.9,10.7,127.1,11.3,11.3,45.5,884.3,0.8,195.3,0
2010,12,2,8,0,506.0,958.7,45.8,14.8,14.8,29.1,884.2,1.1,219.8,0
2010,12,2,9,0,744.8,1031.5,50.9,19.8,19.8,17.8,883.9,1.7,260.2,0
2010,12,2,10,0,942.4,1071.1,54.3,23.1,23.1,11.4,883.3,1.8,297.5,0
2010,12,2,11,0,1082.4,1092.9,56.4,25.6,25.6,10.5,882.6,2.5,319.0,0
2010,12,2,12,0,1153.8,1103.0,57.5,27.7,27.7,14.7,881.5,2.3,331.4,0
2010,12,2,13,0,1149.2,1101.3,57.6,29.4,29.4,12.8,880.9,3.6,329.4,0
2010,12,2,14,0,1070.7,1089.8,56.7,31.1,31.1,11.5,880.2,3.9,327.4,0
2010,12,2,15,0,924.6,1065.9,54.6,31.9,31.9,10.2,880.0,5.0,331.0,0
2010,12,2,16,0,722.3,1023.4,51.2,31.8,31.8,9.7,879.7,5.7,334.2,0
2010,12,2,17,0,291.1,125.4,233.3,31.1,31.1,10.0,879.6,7.2,336.9,0
2010,12,2,18,0,224.1,772.6,36.2,30.1,30.1,16.7,879.5,6.8,351.0,0
2010,12,2,19,0,8.8,126.0,6.3,27.5,27.5,21.8,880.5,5.8,15.9,0
