Latitude: 43.688000
Longitude: 5.756000
Elevation: 287.000000
Month, Chosen year
1,2007
2,2007
3,2011
4,2008
5,2007
6,2012
7,2007
8,2014
9,2014
10,2008
11,2009
12,2014
Date&Time (UTC),Dry bulb temperature (deg. C),Relative Humidity (%), Global horizontal irradiance (W/m2) ,Direct (beam) normal Irradiance (W/m2),Diffuse horizontal irradiance (W/m2), Infrared radiation downwards (W/m2),  Windspeed (m/s), Wind direction (deg.),  Air pressure (Pa)
14/10/2008 17:00:00,17.66,84.48,0.00,-0.00,0.00,379.70,1.10,42,98857
14/10/2008 18:00:00,17.33,85.66,0.00,-0.00,0.00,379.47,1.14,59,98867
14/10/2008 19:00:00,17.01,86.84,0.00,-0.00,0.00,379.23,1.17,76,98876
14/10/2008 20:00:00,16.69,88.02,0.00,-0.00,0.00,379.00,1.20,93,98886
14/10/2008 21:00:00,16.10,89.70,0.00,-0.00,0.00,378.08,1.32,97,98860
14/10/2008 22:00:00,15.51,91.37,0.00,-0.00,0.00,377.17,1.45,101,98834
14/10/2008 23:00:00,14.92,93.05,0.00,-0.00,0.00,376.25,1.57,105,98809
15/10/2008 00:00:00,14.45,92.26,0.00,-0.00,0.00,371.37,1.40,120,98747
15/10/2008 01:00:00,13.99,91.47,0.00,-0.00,0.00,366.48,1.22,134,98686
15/10/2008 02:00:00,13.52,90.68,0.00,-0.00,0.00,361.60,1.05,148,98625
15/10/2008 03:00:00,13.07,91.48,0.00,-0.00,0.00,358.72,0.89,129,98625
15/10/2008 04:00:00,12.61,92.27,0.00,-0.00,0.00,355.83,0.73,110,98625
15/10/2008 05:00:00,12.15,93.07,0.00,-0.00,0.00,352.95,0.57,91,98625
15/10/2008 06:00:00,14.67,86.15,17.00,41.37,15.00,353.13,0.49,98,98660
15/10/2008 07:00:00,17.19,79.23,174.00,428.05,78.00,353.32,0.41,106,98696
15/10/2008 08:00:00,19.71,72.31,338.00,595.23,113.00,353.50,0.33,114,98731
15/10/2008 09:00:00,20.94,67.96,483.00,721.34,123.00,352.00,0.68,116,98699
15/10/2008 10:00:00,22.17,63.60,580.00,778.64,129.00,350.50,1.03,118,98667
15/10/2008 11:00:00,23.40,59.25,614.00,765.11,145.00,349.00,1.38,121,98635
15/10/2008 12:00:00,23.44,58.97,586.00,715.64,158.00,345.57,1.23,107,98577
15/10/2008 13:00:00,23.47,58.69,477.00,524.76,196.00,342.13,1.09,93,98519
15/10/2008 14:00:00,23.50,58.41,397.00,633.30,125.00,338.70,0.94,79,98461
15/10/2008 15:00:00,21.46,66.33,242.00,511.60,95.00,338.25,1.24,73,98470
15/10/2008 16:00:00,19.43,74.25,75.00,261.20,44.00,337.80,1.54,67,98480
15/10/2008 17:00:00,17.39,82.17,0.00,-0.00,0.00,337.35,1.85,60,98490
15/10/2008 18:00:00,16.63,84.74,0.00,-0.00,0.00,337.10,1.70,62,98522
15/10/2008 19:00:00,15.87,87.30,0.00,-0.00,0.00,336.85,1.54,64,98554
15/10/2008 20:00:00,15.12,89.87,0.00,-0.00,0.00,336.60,1.39,66,98586
15/10/2008 21:00:00,14.76,90.83,0.00,-0.00,0.00,336.35,1.28,71,98583
15/10/2008 22:00:00,14.40,91.80,0.00,-0.00,0.00,336.10,1.16,76,98580
15/10/2008 23:00:00,14.04,92.76,0.00,-0.00,0.00,335.85,1.05,81,98577
16/10/2008 00:00:00,13.89,91.62,0.00,-0.00,0.00,336.67,1.16,123,98577
16/10/2008 01:00:00,13.74,90.48,0.00,-0.00,0.00,337.48,1.27,164,98577
16/10/2008 02:00:00,13.59,89.34,0.00,-0.00,0.00,338.30,1.38,206,98577
16/10/2008 03:00:00,13.29,89.95,0.00,-0.00,0.00,337.70,1.43,214,98577
16/10/2008 04:00:00,12.99,90.57,0.00,-0.00,0.00,337.10,1.47,222,98577
16/10/2008 05:00:00,12.69,91.18,0.00,-0.00,0.00,336.50,1.52,230,98577
16/10/2008 06:00:00,14.96,85.57,11.00,0.00,11.00,335.88,1.51,223,98622
16/10/2008 07:00:00,17.23,79.96,126.00,140.85,95.00,335.27,1.51,217,98667
16/10/2008 08:00:00,19.49,74.35,326.00,546.06,122.00,334.65,1.50,210,98712
16/10/2008 09:00:00,20.75,71.00,481.00,732.18,119.00,334.82,1.54,167,98686
16/10/2008 10:00:00,22.01,67.64,575.00,776.55,129.00,334.98,1.58,125,98660
16/10/2008 11:00:00,23.26,64.29,618.00,807.69,127.00,335.15,1.61,82,98635
16/10/2008 12:00:00,23.13,64.74,604.00,816.41,120.00,335.10,2.02,85,98583
16/10/2008 13:00:00,22.99,65.18,527.00,769.57,119.00,335.05,2.43,88,98532
16/10/2008 14:00:00,22.85,65.63,400.00,681.36,111.00,335.00,2.84,91,98480
16/10/2008 15:00:00,21.06,72.24,239.00,524.78,91.00,334.90,2.65,89,98496
16/10/2008 16:00:00,19.28,78.85,71.00,255.58,42.00,334.80,2.46,86,98512
16/10/2008 17:00:00,17.49,85.46,0.00,-0.00,0.00,334.70,2.28,84,98528
16/10/2008 18:00:00,16.75,87.03,0.00,-0.00,0.00,335.38,2.29,85,98545
16/10/2008 19:00:00,16.02,88.60,0.00,-0.00,0.00,336.07,2.31,87,98561
16/10/2008 20:00:00,15.29,90.17,0.00,-0.00,0.00,336.75,2.33,88,98577
16/10/2008 21:00:00,14.98,90.32,0.00,-0.00,0.00,337.25,2.39,92,98548
16/10/2008 22:00:00,14.67,90.46,0.00,-0.00,0.00,337.75,2.44,96,98519
16/10/2008 23:00:00,14.36,90.61,0.00,-0.00,0.00,338.25,2.50,99,98490
17/10/2008 00:00:00,13.98,91.33,0.00,-0.00,0.00,337.43,2.17,93,98467
17/10/2008 01:00:00,13.61,92.05,0.00,-0.00,0.00,336.62,1.83,86,98445
17/10/2008 02:00:00,13.23,92.77,0.00,-0.00,0.00,335.80,1.50,80,98422
17/10/2008 03:00:00,12.95,93.17,0.00,-0.00,0.00,336.47,1.40,77,98400
17/10/2008 04:00:00,12.66,93.57,0.00,-0.00,0.00,337.13,1.29,74,98377
17/10/2008 05:00:00,12.37,93.97,0.00,-0.00,0.00,337.80,1.19,72,98354
17/10/2008 06:00:00,14.70,87.92,10.00,0.00,10.00,338.85,1.62,74,98387
17/10/2008 07:00:00,17.04,81.87,156.00,338.11,83.00,339.90,2.06,77,98419
17/10/2008 08:00:00,19.37,75.82,322.00,544.48,121.00,340.95,2.50,79,98451
17/10/2008 09:00:00,20.46,70.35,465.00,675.87,134.00,341.77,3.27,80,98390
17/10/2008 10:00:00,21.55,64.88,563.00,744.59,139.00,342.58,4.05,80,98329
17/10/2008 11:00:00,22.64,59.41,606.00,776.34,138.00,343.40,4.83,81,98267
17/10/2008 12:00:00,22.28,58.23,588.00,769.20,136.00,344.27,4.97,83,98226
17/10/2008 13:00:00,21.92,57.05,512.00,723.99,132.00,345.13,5.12,84,98184
17/10/2008 14:00:00,21.56,55.87,293.00,229.20,197.00,346.00,5.27,86,98142
17/10/2008 15:00:00,20.16,60.57,127.00,43.36,115.00,347.57,4.71,89,98129
17/10/2008 16:00:00,18.75,65.26,31.00,9.23,30.00,349.13,4.16,93,98116
17/10/2008 17:00:00,17.35,69.96,0.00,-0.00,0.00,350.70,3.60,96,98103
17/10/2008 18:00:00,16.78,73.30,0.00,-0.00,0.00,352.68,3.68,101,98113
17/10/2008 19:00:00,16.22,76.63,0.00,-0.00,0.00,354.67,3.76,106,98123
17/10/2008 20:00:00,15.66,79.97,0.00,-0.00,0.00,356.65,3.83,112,98132
17/10/2008 21:00:00,15.31,82.51,0.00,-0.00,0.00,355.20,3.90,115,98103
17/10/2008 22:00:00,14.96,85.05,0.00,-0.00,0.00,353.75,3.97,118,98074
17/10/2008 23:00:00,14.61,87.59,0.00,-0.00,0.00,352.30,4.04,120,98045
18/10/2008 00:00:00,14.22,86.05,0.00,-0.00,0.00,347.48,4.26,123,98000
18/10/2008 01:00:00,13.83,84.52,0.00,-0.00,0.00,342.67,4.47,125,97955
18/10/2008 02:00:00,13.43,82.98,0.00,-0.00,0.00,337.85,4.69,128,97910
18/10/2008 03:00:00,12.94,82.56,0.00,-0.00,0.00,337.12,4.78,129,97916
18/10/2008 04:00:00,12.44,82.15,0.00,-0.00,0.00,336.38,4.86,131,97923
18/10/2008 05:00:00,11.94,81.73,0.00,-0.00,0.00,335.65,4.95,132,97929
18/10/2008 06:00:00,12.99,75.82,0.00,0.00,0.00,333.58,5.11,133,97961
18/10/2008 07:00:00,14.05,69.91,170.00,495.97,65.00,331.52,5.26,134,97994
18/10/2008 08:00:00,15.10,64.00,336.00,658.05,96.00,329.45,5.42,135,98026
18/10/2008 09:00:00,16.08,59.93,465.00,700.95,125.00,325.60,5.09,134,98007
18/10/2008 10:00:00,17.06,55.86,554.00,728.02,143.00,321.75,4.75,132,97987
18/10/2008 11:00:00,18.04,51.79,597.00,759.51,143.00,317.90,4.41,131,97968
18/10/2008 12:00:00,18.02,51.84,569.00,709.10,156.00,315.90,4.23,129,97907
18/10/2008 13:00:00,18.00,51.90,504.00,708.23,136.00,313.90,4.06,127,97845
18/10/2008 14:00:00,17.97,51.95,384.00,648.03,116.00,311.90,3.88,125,97784
18/10/2008 15:00:00,16.61,57.37,232.00,548.73,83.00,313.33,3.55,125,97823
18/10/2008 16:00:00,15.25,62.78,66.00,290.69,36.00,314.77,3.22,124,97862
18/10/2008 17:00:00,13.89,68.20,0.00,-0.00,0.00,316.20,2.90,124,97900
18/10/2008 18:00:00,13.05,70.96,0.00,-0.00,0.00,315.80,2.53,125,97949
18/10/2008 19:00:00,12.21,73.71,0.00,-0.00,0.00,315.40,2.16,126,97997
18/10/2008 20:00:00,11.37,76.47,0.00,-0.00,0.00,315.00,1.79,127,98045
18/10/2008 21:00:00,10.92,79.12,0.00,-0.00,0.00,316.03,1.65,129,98074
18/10/2008 22:00:00,10.46,81.78,0.00,-0.00,0.00,317.07,1.50,130,98103
18/10/2008 23:00:00,10.01,84.43,0.00,-0.00,0.00,318.10,1.35,132,98132
19/10/2008 00:00:00,9.71,85.66,0.00,-0.00,0.00,317.47,1.38,145,98161
19/10/2008 01:00:00,9.42,86.90,0.00,-0.00,0.00,316.83,1.42,159,98190
19/10/2008 02:00:00,9.12,88.13,0.00,-0.00,0.00,316.20,1.45,173,98219
19/10/2008 03:00:00,9.12,88.76,0.00,-0.00,0.00,316.15,1.39,190,98226
19/10/2008 04:00:00,9.11,89.39,0.00,-0.00,0.00,316.10,1.34,206,98232
19/10/2008 05:00:00,9.10,90.02,0.00,-0.00,0.00,316.05,1.28,223,98238
19/10/2008 06:00:00,11.30,86.71,0.00,0.00,0.00,317.00,1.54,239,98296
19/10/2008 07:00:00,13.50,83.41,158.00,409.65,73.00,317.95,1.81,256,98354
19/10/2008 08:00:00,15.69,80.10,256.00,260.93,162.00,318.90,2.07,273,98412
19/10/2008 09:00:00,16.84,77.45,455.00,672.40,132.00,320.95,2.17,278,98429
19/10/2008 10:00:00,17.99,74.81,413.00,255.52,270.00,323.00,2.27,284,98445
19/10/2008 11:00:00,19.14,72.16,505.00,431.93,249.00,325.05,2.37,290,98461
19/10/2008 12:00:00,18.52,75.93,345.00,102.21,286.00,327.47,2.28,287,98461
19/10/2008 13:00:00,17.90,79.70,470.00,577.42,173.00,329.88,2.18,284,98461
19/10/2008 14:00:00,17.27,83.47,306.00,298.78,184.00,332.30,2.08,281,98461
19/10/2008 15:00:00,16.40,86.00,203.00,364.16,106.00,333.60,1.67,280,98499
19/10/2008 16:00:00,15.54,88.53,63.00,295.44,34.00,334.90,1.26,279,98538
19/10/2008 17:00:00,14.67,91.06,0.00,-0.00,0.00,336.20,0.84,277,98577
19/10/2008 18:00:00,14.47,92.16,0.00,-0.00,0.00,339.25,1.00,277,98628
19/10/2008 19:00:00,14.28,93.25,0.00,-0.00,0.00,342.30,1.16,277,98680
19/10/2008 20:00:00,14.09,94.35,0.00,-0.00,0.00,345.35,1.32,277,98731
19/10/2008 21:00:00,14.21,94.39,0.00,-0.00,0.00,347.70,1.34,280,98741
19/10/2008 22:00:00,14.33,94.44,0.00,-0.00,0.00,350.05,1.36,282,98751
19/10/2008 23:00:00,14.45,94.48,0.00,-0.00,0.00,352.40,1.38,285,98760
20/10/2008 00:00:00,13.92,95.19,0.00,-0.00,0.00,355.90,1.29,284,98760
20/10/2008 01:00:00,13.39,95.89,0.00,-0.00,0.00,359.40,1.20,283,98760
20/10/2008 02:00:00,12.85,96.60,0.00,-0.00,0.00,362.90,1.12,282,98760
20/10/2008 03:00:00,12.74,97.13,0.00,-0.00,0.00,360.77,1.12,283,98776
20/10/2008 04:00:00,12.62,97.67,0.00,-0.00,0.00,358.63,1.12,285,98793
20/10/2008 05:00:00,12.50,98.20,0.00,-0.00,0.00,356.50,1.12,286,98809
20/10/2008 06:00:00,13.52,94.48,0.00,0.00,0.00,352.95,1.10,285,98860
20/10/2008 07:00:00,14.55,90.76,83.00,29.52,77.00,349.40,1.09,283,98912
20/10/2008 08:00:00,15.57,87.04,131.00,8.43,128.00,345.85,1.08,282,98963
20/10/2008 09:00:00,16.39,80.96,175.00,6.31,172.00,346.13,1.14,282,98960
20/10/2008 10:00:00,17.21,74.88,162.00,0.00,162.00,346.42,1.20,283,98957
20/10/2008 11:00:00,18.03,68.80,108.00,0.00,108.00,346.70,1.26,283,98954
20/10/2008 12:00:00,18.23,69.34,115.00,0.00,115.00,348.18,1.33,285,98934
20/10/2008 13:00:00,18.43,69.88,215.00,15.71,207.00,349.67,1.41,286,98915
20/10/2008 14:00:00,18.63,70.42,48.00,0.00,48.00,351.15,1.49,288,98896
20/10/2008 15:00:00,17.32,76.51,126.00,57.42,111.00,350.38,1.64,291,98912
20/10/2008 16:00:00,16.02,82.59,57.00,246.84,34.00,349.62,1.78,294,98928
20/10/2008 17:00:00,14.71,88.68,0.00,-0.00,0.00,348.85,1.93,297,98944
20/10/2008 18:00:00,14.47,90.79,0.00,-0.00,0.00,348.60,1.95,301,98979
20/10/2008 19:00:00,14.23,92.90,0.00,-0.00,0.00,348.35,1.98,304,99015
20/10/2008 20:00:00,14.00,95.01,0.00,-0.00,0.00,348.10,2.00,308,99050
20/10/2008 21:00:00,14.29,95.66,0.00,-0.00,0.00,348.77,1.58,303,99057
20/10/2008 22:00:00,14.58,96.30,0.00,-0.00,0.00,349.43,1.16,298,99063
20/10/2008 23:00:00,14.87,96.95,0.00,-0.00,0.00,350.10,0.74,293,99070
21/10/2008 00:00:00,14.59,96.71,0.00,-0.00,0.00,346.23,1.20,292,99054
21/10/2008 01:00:00,14.31,96.46,0.00,-0.00,0.00,342.37,1.66,291,99037
21/10/2008 02:00:00,14.03,96.22,0.00,-0.00,0.00,338.50,2.12,289,99021
21/10/2008 03:00:00,13.94,95.34,0.00,-0.00,0.00,337.83,2.00,290,99015
21/10/2008 04:00:00,13.84,94.45,0.00,-0.00,0.00,337.17,1.89,291,99008
21/10/2008 05:00:00,13.75,93.57,0.00,-0.00,0.00,336.50,1.77,292,99002
21/10/2008 06:00:00,14.58,90.30,0.00,0.00,0.00,336.45,1.78,290,99028
21/10/2008 07:00:00,15.41,87.02,110.00,125.61,85.00,336.40,1.80,288,99054
21/10/2008 08:00:00,16.24,83.75,187.00,76.86,160.00,336.35,1.82,286,99079
21/10/2008 09:00:00,17.02,80.18,331.00,225.07,225.00,336.40,1.85,289,99047
21/10/2008 10:00:00,17.80,76.62,538.00,723.83,140.00,336.45,1.88,291,99015
21/10/2008 11:00:00,18.57,73.05,417.00,221.43,288.00,336.50,1.90,294,98983
21/10/2008 12:00:00,18.56,74.96,458.00,358.07,255.00,339.23,2.11,296,98915
21/10/2008 13:00:00,18.54,76.88,390.00,317.48,230.00,341.97,2.31,298,98847
21/10/2008 14:00:00,18.52,78.79,311.00,354.29,170.00,344.70,2.51,301,98780
21/10/2008 15:00:00,17.53,83.33,112.00,35.13,103.00,344.65,2.19,303,98773
21/10/2008 16:00:00,16.55,87.86,58.00,328.58,29.00,344.60,1.88,306,98767
21/10/2008 17:00:00,15.56,92.40,0.00,-0.00,0.00,344.55,1.56,308,98760
21/10/2008 18:00:00,15.30,93.72,0.00,-0.00,0.00,345.17,1.62,310,98767
21/10/2008 19:00:00,15.04,95.03,0.00,-0.00,0.00,345.78,1.68,312,98773
21/10/2008 20:00:00,14.79,96.35,0.00,-0.00,0.00,346.40,1.74,313,98780
21/10/2008 21:00:00,14.85,96.38,0.00,-0.00,0.00,347.40,1.48,308,98751
21/10/2008 22:00:00,14.92,96.41,0.00,-0.00,0.00,348.40,1.22,302,98722
21/10/2008 23:00:00,14.98,96.44,0.00,-0.00,0.00,349.40,0.97,296,98693
22/10/2008 00:00:00,14.76,96.57,0.00,-0.00,0.00,348.55,1.30,294,98660
22/10/2008 01:00:00,14.55,96.69,0.00,-0.00,0.00,347.70,1.63,291,98628
22/10/2008 02:00:00,14.33,96.82,0.00,-0.00,0.00,346.85,1.96,289,98596
22/10/2008 03:00:00,14.29,95.74,0.00,-0.00,0.00,348.93,2.07,290,98567
22/10/2008 04:00:00,14.24,94.65,0.00,-0.00,0.00,351.02,2.18,291,98538
22/10/2008 05:00:00,14.20,93.57,0.00,-0.00,0.00,353.10,2.29,292,98509
22/10/2008 06:00:00,14.94,91.10,0.00,0.00,0.00,355.13,2.41,292,98519
22/10/2008 07:00:00,15.69,88.64,128.00,246.42,80.00,357.17,2.54,292,98528
22/10/2008 08:00:00,16.43,86.17,175.00,60.55,154.00,359.20,2.66,292,98538
22/10/2008 09:00:00,17.04,83.41,355.00,306.69,212.00,360.37,2.79,292,98496
22/10/2008 10:00:00,17.64,80.65,530.00,706.48,145.00,361.53,2.92,292,98454
22/10/2008 11:00:00,18.24,77.89,477.00,387.85,253.00,362.70,3.05,292,98412
22/10/2008 12:00:00,18.47,78.06,400.00,218.93,277.00,359.78,3.14,295,98348
22/10/2008 13:00:00,18.69,78.24,426.00,457.08,198.00,356.87,3.22,298,98284
22/10/2008 14:00:00,18.91,78.41,193.00,48.36,174.00,353.95,3.31,302,98219
22/10/2008 15:00:00,17.84,83.29,155.00,171.19,112.00,353.90,3.03,300,98209
22/10/2008 16:00:00,16.76,88.17,46.00,179.84,31.00,353.85,2.76,299,98200
22/10/2008 17:00:00,15.69,93.05,0.00,-0.00,0.00,353.80,2.48,298,98190
22/10/2008 18:00:00,15.53,94.00,0.00,-0.00,0.00,354.65,2.57,296,98213
22/10/2008 19:00:00,15.37,94.95,0.00,-0.00,0.00,355.50,2.65,293,98235
22/10/2008 20:00:00,15.22,95.90,0.00,-0.00,0.00,356.35,2.73,291,98258
22/10/2008 21:00:00,15.29,95.61,0.00,-0.00,0.00,356.05,2.80,289,98229
22/10/2008 22:00:00,15.37,95.31,0.00,-0.00,0.00,355.75,2.86,287,98200
22/10/2008 23:00:00,15.44,95.02,0.00,-0.00,0.00,355.45,2.92,285,98171
23/10/2008 00:00:00,15.26,94.25,0.00,-0.00,0.00,356.08,3.25,282,98135
23/10/2008 01:00:00,15.08,93.49,0.00,-0.00,0.00,356.72,3.57,279,98100
23/10/2008 02:00:00,14.89,92.72,0.00,-0.00,0.00,357.35,3.89,276,98065
23/10/2008 03:00:00,14.76,92.52,0.00,-0.00,0.00,363.83,4.05,276,98065
23/10/2008 04:00:00,14.62,92.33,0.00,-0.00,0.00,370.32,4.20,275,98065
23/10/2008 05:00:00,14.49,92.13,0.00,-0.00,0.00,376.80,4.36,275,98065
23/10/2008 06:00:00,15.00,91.06,0.00,0.00,0.00,382.25,4.30,272,98103
23/10/2008 07:00:00,15.52,89.99,49.00,0.00,49.00,387.70,4.25,270,98142
23/10/2008 08:00:00,16.03,88.92,91.00,0.00,91.00,393.15,4.19,267,98180
23/10/2008 09:00:00,16.33,87.62,59.00,0.00,59.00,396.10,4.01,266,98168
23/10/2008 10:00:00,16.62,86.31,48.00,0.00,48.00,399.05,3.83,265,98155
23/10/2008 11:00:00,16.91,85.01,61.00,0.00,61.00,402.00,3.66,264,98142
23/10/2008 12:00:00,15.91,81.46,90.00,0.00,90.00,396.35,3.01,256,98152
23/10/2008 13:00:00,14.90,77.92,88.00,0.00,88.00,390.70,2.36,248,98161
23/10/2008 14:00:00,13.89,74.37,33.00,0.00,33.00,385.05,1.71,240,98171
23/10/2008 15:00:00,12.90,76.33,42.00,0.00,42.00,385.88,2.11,229,98203
23/10/2008 16:00:00,11.91,78.30,10.00,0.00,10.00,386.72,2.51,218,98235
23/10/2008 17:00:00,10.92,80.26,0.00,-0.00,0.00,387.55,2.91,207,98267
23/10/2008 18:00:00,10.86,80.12,0.00,-0.00,0.00,388.90,3.01,208,98290
23/10/2008 19:00:00,10.80,79.97,0.00,-0.00,0.00,390.25,3.11,209,98313
23/10/2008 20:00:00,10.74,79.83,0.00,-0.00,0.00,391.60,3.21,209,98335
23/10/2008 21:00:00,11.01,79.25,0.00,-0.00,0.00,391.07,3.23,207,98345
23/10/2008 22:00:00,11.29,78.68,0.00,-0.00,0.00,390.53,3.25,205,98354
23/10/2008 23:00:00,11.56,78.10,0.00,-0.00,0.00,390.00,3.27,203,98364
24/10/2008 00:00:00,11.56,77.44,0.00,-0.00,0.00,387.73,3.22,207,98364
24/10/2008 01:00:00,11.56,76.79,0.00,-0.00,0.00,385.47,3.17,211,98364
24/10/2008 02:00:00,11.55,76.13,0.00,-0.00,0.00,383.20,3.12,215,98364
24/10/2008 03:00:00,11.45,77.36,0.00,-0.00,0.00,381.55,2.99,218,98387
24/10/2008 04:00:00,11.34,78.59,0.00,-0.00,0.00,379.90,2.87,220,98409
24/10/2008 05:00:00,11.23,79.82,0.00,-0.00,0.00,378.25,2.74,223,98432
24/10/2008 06:00:00,12.38,77.75,0.00,0.00,0.00,376.73,2.85,224,98490
24/10/2008 07:00:00,13.54,75.69,102.00,123.47,79.00,375.22,2.95,226,98548
24/10/2008 08:00:00,14.69,73.62,304.00,615.67,96.00,373.70,3.05,227,98606
24/10/2008 09:00:00,16.12,69.24,442.00,728.91,109.00,373.32,2.87,229,98603
24/10/2008 10:00:00,17.55,64.85,537.00,788.51,115.00,372.93,2.70,231,98599
24/10/2008 11:00:00,18.97,60.47,573.00,791.16,124.00,372.55,2.52,234,98596
24/10/2008 12:00:00,18.80,61.07,340.00,119.64,274.00,373.05,2.44,235,98567
24/10/2008 13:00:00,18.62,61.66,213.00,20.46,203.00,373.55,2.36,236,98538
24/10/2008 14:00:00,18.44,62.26,120.00,2.61,119.00,374.05,2.28,237,98509
24/10/2008 15:00:00,17.08,67.76,181.00,356.32,95.00,373.53,2.19,240,98532
24/10/2008 16:00:00,15.73,73.26,31.00,67.65,26.00,373.02,2.11,242,98554
24/10/2008 17:00:00,14.37,78.76,0.00,-0.00,0.00,372.50,2.03,245,98577
24/10/2008 18:00:00,13.60,81.04,0.00,-0.00,0.00,372.57,2.08,246,98612
24/10/2008 19:00:00,12.84,83.31,0.00,-0.00,0.00,372.63,2.14,247,98648
24/10/2008 20:00:00,12.08,85.59,0.00,-0.00,0.00,372.70,2.19,248,98683
24/10/2008 21:00:00,11.96,86.12,0.00,-0.00,0.00,369.97,2.24,248,98683
24/10/2008 22:00:00,11.84,86.66,0.00,-0.00,0.00,367.23,2.29,247,98683
24/10/2008 23:00:00,11.72,87.19,0.00,-0.00,0.00,364.50,2.34,246,98683
25/10/2008 00:00:00,11.46,87.06,0.00,-0.00,0.00,369.13,2.28,243,98680
25/10/2008 01:00:00,11.21,86.94,0.00,-0.00,0.00,373.77,2.22,239,98677
25/10/2008 02:00:00,10.95,86.81,0.00,-0.00,0.00,378.40,2.15,236,98673
25/10/2008 03:00:00,10.71,87.27,0.00,-0.00,0.00,379.23,2.24,233,98664
25/10/2008 04:00:00,10.47,87.74,0.00,-0.00,0.00,380.07,2.33,230,98654
25/10/2008 05:00:00,10.23,88.20,0.00,-0.00,0.00,380.90,2.41,227,98644
25/10/2008 06:00:00,11.79,87.40,0.00,0.00,0.00,381.95,2.66,226,98693
25/10/2008 07:00:00,13.36,86.61,22.00,0.00,22.00,383.00,2.91,226,98741
25/10/2008 08:00:00,14.92,85.81,45.00,0.00,45.00,384.05,3.16,225,98789
25/10/2008 09:00:00,16.04,84.01,79.00,0.00,79.00,383.85,2.94,223,98789
25/10/2008 10:00:00,17.15,82.21,94.00,0.00,94.00,383.65,2.73,222,98789
25/10/2008 11:00:00,18.26,80.41,67.00,0.00,67.00,383.45,2.51,220,98789
25/10/2008 12:00:00,18.48,81.83,103.00,0.00,103.00,379.80,2.22,224,98767
25/10/2008 13:00:00,18.70,83.26,169.00,4.14,167.00,376.15,1.92,228,98744
25/10/2008 14:00:00,18.91,84.68,115.00,0.00,115.00,372.50,1.63,233,98722
25/10/2008 15:00:00,17.72,86.58,70.00,4.23,69.00,368.22,1.67,231,98757
25/10/2008 16:00:00,16.52,88.49,22.00,14.43,21.00,363.93,1.71,228,98793
25/10/2008 17:00:00,15.33,90.39,0.00,-0.00,0.00,359.65,1.75,226,98828
25/10/2008 18:00:00,14.33,91.54,0.00,-0.00,0.00,359.05,1.77,226,98863
25/10/2008 19:00:00,13.33,92.68,0.00,-0.00,0.00,358.45,1.80,227,98899
25/10/2008 20:00:00,12.34,93.83,0.00,-0.00,0.00,357.85,1.82,227,98934
25/10/2008 21:00:00,12.18,93.88,0.00,-0.00,0.00,359.08,1.73,222,98954
25/10/2008 22:00:00,12.02,93.92,0.00,-0.00,0.00,360.32,1.64,218,98973
25/10/2008 23:00:00,11.86,93.97,0.00,-0.00,0.00,361.55,1.54,214,98992
26/10/2008 00:00:00,11.92,92.70,0.00,-0.00,0.00,358.08,1.70,214,98960
26/10/2008 01:00:00,11.99,91.44,0.00,-0.00,0.00,354.62,1.86,214,98928
26/10/2008 02:00:00,12.05,90.17,0.00,-0.00,0.00,351.15,2.01,213,98896
26/10/2008 03:00:00,11.77,90.30,0.00,-0.00,0.00,349.62,2.00,215,98905
26/10/2008 04:00:00,11.48,90.42,0.00,-0.00,0.00,348.08,2.00,217,98915
26/10/2008 05:00:00,11.19,90.55,0.00,-0.00,0.00,346.55,1.99,219,98925
26/10/2008 06:00:00,12.52,89.73,0.00,0.00,0.00,347.97,2.13,220,98992
26/10/2008 07:00:00,13.86,88.91,135.00,427.56,59.00,349.38,2.28,221,99060
26/10/2008 08:00:00,15.19,88.09,299.00,644.67,87.00,350.80,2.43,223,99128
26/10/2008 09:00:00,16.64,83.26,439.00,764.34,97.00,353.73,2.11,224,99128
26/10/2008 10:00:00,18.09,78.44,529.00,799.30,109.00,356.67,1.80,226,99128
26/10/2008 11:00:00,19.53,73.61,565.00,801.69,118.00,359.60,1.49,227,99128
26/10/2008 12:00:00,19.63,70.72,534.00,736.70,135.00,353.70,1.32,224,99108
26/10/2008 13:00:00,19.72,67.84,420.00,505.60,178.00,347.80,1.15,221,99089
26/10/2008 14:00:00,19.81,64.95,310.00,447.77,143.00,341.90,0.98,218,99070
26/10/2008 15:00:00,17.68,69.89,169.00,327.90,93.00,342.70,0.97,223,99108
26/10/2008 16:00:00,15.55,74.83,22.00,30.91,20.00,343.50,0.96,227,99147
26/10/2008 17:00:00,13.42,79.77,0.00,-0.00,0.00,344.30,0.95,232,99186
26/10/2008 18:00:00,12.61,83.52,0.00,-0.00,0.00,343.92,1.18,230,99224
26/10/2008 19:00:00,11.81,87.26,0.00,-0.00,0.00,343.53,1.41,228,99263
26/10/2008 20:00:00,11.01,91.01,0.00,-0.00,0.00,343.15,1.64,227,99302
26/10/2008 21:00:00,10.65,91.86,0.00,-0.00,0.00,343.42,1.56,227,99302
26/10/2008 22:00:00,10.30,92.70,0.00,-0.00,0.00,343.68,1.48,227,99302
26/10/2008 23:00:00,9.94,93.55,0.00,-0.00,0.00,343.95,1.39,228,99302
